用户ID,评论内容,得分,score
12312897355,几年来一直用的iphone ，iphone8Plus 很好看，依然保留着以前的设计，运行很流畅，A11仿生处理器，无线充电，再加上airpods的音效确实不错。,5,
12331672795,物流一如既往地快，包装完好，手机贴了一层防尘膜，运行速度快，反应很灵敏，电池耐用，总体感觉不错,5,
11842879574,续航还可以吧。拍照很好很强大。不愧是苹果。屏幕显示清晰细腻。功能强大。不卡。手感很好。不戴套刚刚好。送货速度快。京东值得信赖！很满意。五星好评！！！！,5,
10984438516,手机拿到手这已经第五天，今天第一天开始正式用起来！由于我之前使用都是安卓系统的手机！所以特意请教了身边用一直在用果机的同事！很快我就上手了！令我欣慰的是夜晚拍照很清晰！铃声也特别大！手机装了个防摔保护壳感觉很有份量啊！双十一买的很划算！,5,
10901224702,很满意这个新手机，还是黑色好看，拿在手机有点重，照相效果不是一般的好，价格也很便宜，减了好几百，不错不错,5,
10955851421,机器拿在手上  手感非常好  玻璃的质感非常温润 真的很喜欢,5,
12177740156,在京东买了好几个手机了，一直都很好，出来工作了第一次买这么贵的手机，上一个手机也是京东买的oppor9用了两年半没有坏过就是卡了，买之前看评论还很担心，收到的时候检查好，没有坏没有瑕丝，插卡@，用了好几天了才来评价，安卓用惯了老是想按返回键，苹果系统目前还在适应中，哈哈，很满意。反应快信号好。还是很信任京东的。,5,
11068151110,双12.下的单！本来预计后天才到，提前了一天。不过挺佩服京东的速度！6199送半年碎屏险！家里人用的手机都是在京东自营上买的！质量杠杠的！手机没瑕疵，很流畅！我选的银色！金色烂大街，黑色粘指纹！还是银色耐看！,5,
11381196934,"正品，新机子，查了序列码，用的很好，
屏幕没有之前几代的白，护眼，很舒服，
机子很流畅，新机子很多功能不会用，百度了挺好哒
哈哈哈，很多安卓没有的app
反正就是很好用，哈哈，
分期买的，学生党，利息也没有信贷公司高，挺不错",5,
12071750076,用了半个月，真的好喜欢，以前就是三星粉，苹果只买过pad，红色特别版好漂亮，电池和内存都很满意，没有做测评，但是目测也可以了，够用的。过几日可能还要来京东入设备!!希望能有优惠。,5,
11293398212,手机很漂亮，屏幕很大，用起来很舒服，背面很好看，还有新功能介绍，教你怎么更加便捷的使用苹果手机，待机续航时间也很长，不间断的打电话发微信，隔一天冲一次电,5,
11703957763,官方正品，指纹识别很灵敏，运行流畅，打游戏非常棒一点不卡顿，这款手机啥都好，要实在说它有哪里不好，就是不是全面屏^-^哈哈，总之体验很好。,5,
12369295963,1.11号一早看到直降800立马买好送老婆，手机收到后边拍视频边拆箱，怕出现网上说的问题一直担心着，没想到宝贝相当给力，12月生产的新机，官网查了保修到2019.1.10号，绝对新机器!,5,
11899636552,我一个大男人，用这个骚红简直酷毙了，并且我一点也不害羞，本命年嘛，哈哈。手机正品无误，品相完美，没@没充电，8月份生产，我很喜欢。X？不不不，我习惯了指纹解锁和支付,5,
12377501675,抱歉，收货晚了，我今天才回去，直接测试，完好无损。卖家人很好，有问有答。回复干脆！就是爽快！果断点赞！,5,
11797367584,拍照很清晰，电池正在使用中，从上午收货到现在没有充过电，总体感觉很不错，给女朋友买的，她很开心，其他的过几天追评,5,
11356854258,收到很满意，没有瑕疵和任何问题。金色颜色偏粉，特别适合女性，机身前后采用玻璃设计。用着一切正常，还可以无线充电，特别喜欢这项设计。人像模式也是很好用的。玩游戏什么的也没有卡顿。指纹也是很灵敏的。,5,
11096340561,"用起来很舒服，我是5s跳到8p的，觉得提升非常大，屏幕够大，看电视剧比5s舒服多了，毕竟5s是4英寸的，太小了。
打开软件速度很快，拍照不错，听歌音量挺大声的，音质不错，我个人觉得我自己是中度使用者，续航觉得还ok。",5,
12209215962,还好啦   测了序列号  正国行正品  保修期正常 个人挺喜欢的，    然后颜色也很好   终于换手机了  开心哦,5,
11243873054,第三次在京东买苹果iPhone产品了 一直很可靠 机器也是全新的 拿来朋友迫不及待的开启了 并且激活了 玻璃背面摸着手感很棒,5,
12146285513,手机看了好久纠结了好久最终在这边买了。新手机手感很不错，颜色也很好看，屏幕很大。最最最最最满意的地方就是再也不会感觉到卡了???挺好用的。不过我不知道我的电池续航能力算不算好，反正充满大概可以用个两天吧。充电速度极其慢了！！！！??我又不想边充电边玩，怕伤电池。有没有给我普及一下最好最正确的充电方式？？？???总而言之，很喜欢新手机啦！！！好用，以后就投奔?大军了！！！,5,
10809067132,深空灰确实很适合大老爷们拿，很漂亮。喇叭确实不错，声音杠杠滴，就是不能开到最大，容易变音。屏幕看着很舒服，貌似保护眼睛。开机，运行都灰常流畅。总体相当满意。一个6S PLUS。两个都是一样的。有点纠结。京东正品，物流很快。下次还会再来光顾的。,5,
12340266483,第一次在京东买手机，送给弟弟的，弟弟给拍的视频，因为我用的就是这个手机，特别流畅，特别灵活。,5,
11842755011,挺好用的，送给老婆的，老婆很喜欢。一直用iPhone，觉得还是iPhone的系统和操作简单好用，安全性也很高。京东的快递也是不错的，头天下单第二天就到了。用白条虽然分期会贵一些，但是不用一笔交也不错。喜欢的下单吧～～没问题！,5,
11174439050,⒈全新显示屏：绚丽的视网膜高清显示屏，不仅支持广色域和三维触控，广色域技术与准确的色彩显示，让屏幕上的一切看来都更鲜明，更生动；而且现在还配备了原彩显示技术，显示屏现配备原彩显示技术，原彩显示技术能根据环境光自动调节白平衡，让你在各种环境下看什么都更舒服。⒉双面全玻璃设计：机身前后皆采用 iPhone上迄今最坚固耐用的玻璃面板，新款深空灰色、银色和金色外观分别配以同色系的航空级铝金属边框。备受喜爱的相机，倍加出色，全新感光元件，iPhone8的1200万像素摄像头进一步提升，采用面积更大、速度更快的感光元件，拥有新的颜色滤镜和更深层的像素，以及用于拍摄照片和视频的光学图像防抖功能。⒊抗水防尘：精密的工艺，令机身无惧水溅和灰尘侵袭。⒋无线充电：玻璃背板，轻松实现无线充电。,5,
11023469236,很适合女朋友的风格，这个金色真的很好看，以前一手玩手机，要变成两手玩手机了，哈哈?,5,
12476102272,一直在京东商城买手机，家人朋友都是我在京东~的。这台手机，现在入手，性价比很高，比以前便宜很多。至少能用两三年以上不过时。打开手机包装，很大气，还送耳机，颜值很高，用了一周时间，感觉很好。,5,
10910487309,"新手机真的是好，外观后面的玻璃面板真的是喜欢的不得了。系统也流畅。相机的色彩还原细腻。感觉都可以媲美我的5d3
了。哈哈。在京东上购物真的是好。感谢京东。没得说，赞",5,
12441675370,电池续航性能稳定 外观非常漂亮 手感细腻光滑 比之前的6sp好看 物流也非常快 不愧是一代更比一代强 ???,5,
12067859084,真的超级棒，我赶上了机会，价格也便宜了点，买的很值，开箱什么的也都录了视频，一开始还会担心不好啊，之类的问题，现在用了一段时间，感觉很不错哦⊙&forall;⊙！！！哈哈哈京东还是很让人放心的啦！！！屏幕很棒。电池一般，没有很耐用，查询了，是正品，保修什么的也都看了，很放心哦哦！,5,
11355794678,查了序列号是正品，另外也测试了下游戏跟娱乐跑分，都很ok，玩刺激战场发热也没有特别大，目前没有任何品控问题，用段时间再看,5,
12467495194,手机很好用，快递很快，给闺女买的，她觉得好用，家里用的都是苹果，一直都是苹果手机，苹果手机运行速度快，快递速度也快，没有什么磕碰，给好评,5,
10956039953,送得很快 跟小哥约好时间来得很准时 还送上门 服务没得说 大屏手机 很顺畅 信任京东的品质和服务 在双十一前买了不少 自己方便 快递也省事 跟之前的比确实是暖屏 但是并不妨碍 倒是看之前的手机觉得刺眼了 买之前一直犹豫颜色 金色拿到手很柔和 很赞,5,
11276520638,上午买的下午就送到了，快递小哥跟给力，手机是全新的，运行流畅，作为继续还是不错的，比X实用一些，非常棒,5,
12136554702,心心念念8p 金色款，趁着双十一入手啦，运行超级快，样子也好看，喜欢玻璃背面的样子，恰好刚买的手机套也到了，套上之后感觉心情都变美丽了??,5,
10985297426,用了半个月才来评价，也是因为第一次在京东上面购买自己用的iphone手机，而且还是8P，确实需要慎重再慎重。更是因为之前网上爆料8P新机就出现诸多问题，所以选择使用一段时间以后再来评价，不过京东的这次购机体验的确没有让我失望，哈哈，确切的说是让我媳妇很满意。手机使用状态到目前为止很稳定，没有出现过卡顿或者重启的现象，手机各项功能（用得上的）也都运行正常，电池续航也基本能满足中度手机用户的使用，总体来说还是蛮用心的一款手机。,5,
12457848797,挺好的，早上拿到的货 玩了两把吃鸡不卡顿，反应也不慢 听歌这些音质特别好,5,
11475287918,收到就查了一下，是正品，序列号查后保修一年，激活就用了，手感质感都不错，有耳机，转换器，充电器这些配件，物流很快，早上十点下单，下午四点就收到了,5,
12460069534,6s用了好几年终于可以退休了，正好苹果降价入手，拿到手上第一感觉就是大！很薄，黑色帅的一匹，查了序列号，在保一年。在京东上第一次买电子产品吧，挺满意的,5,
11948228858,棒棒哒(?&bull; . &bull;?)拿到手里爱不释手啦！之前用的苹果4S，这是第二次用苹果?，还真是有点小激动！因为之前用的是安卓系统的手机，这次恐怕还要适应几天才能习惯吧。大小刚刚好，屏幕很是清晰，最主要是指纹解锁超快，很是灵敏，上网速度杠杠滴，嗖嗖的，比之前的手机好太多了，还真是一分钱一分货啊！当天拍，当天送达，还可以打白条，好的无与伦比啦！,5,
12378714225,发货迅速，次日达，是否正品不清楚，目前没有任何问题，无任何瑕疵，挺满意的一次购物，第一次在京东买iPhone，总的来说是很棒的体验，红色特别版也超级棒，老婆非常喜欢,5,
11419882783,外观很喜欢，大气，虽然有点贵，相信一分钱一分货，电池续航能力有待体验，产品质量棒棒哒，一直信赖京东自营产品，还会再来买的，快递送货很快,5,
12438090533,快递速度很快，手机适应也很方便毕竟之前用的也是苹果，转换新机上不会有什么压力，好评这个是当然的，后期的话还要持续观察咯,5,
10925446851,原本担心8p问题多多，心中有很多顾虑，犹豫中下了单，今天到的，打开一看，之前的顾虑全部打消，绝对完美没有问题，运行很顺畅，还没有用，用过之后再来发表,5,
10939173547,绝对是iphone历史上最重的手机了，手感很扎实，背面的玻璃也很有质感，就是这天凉手滑的，时刻担心会不会手滑，遂弄了个壳安上了。,5,
11735008322,到现在，已经用了两天了，整体设计及交互设计没得说，系统也很流畅，手感超级舒服，基本功能都体验了一遍，几乎很完美，在用一段时间再来个追评。,5,
11715249947,从7换过来的 拿到手很惊艳啊 手感很好很漂亮 电池也比7耐用到哪去了 京东快递果然不是盖的 下单第二天就到了  原装正品未激活 满意,5,
12434642678,发货速度很快，上午买的，下午就收到了。颜色没有色差，金色很好看，用起来手感不错，是正品，推荐。满意，以后有需要会再来的。,5,
10944158508,"发货很快，隔天就拿到了。手机实物真的比图片好看多了，丝袜金的外观很不错，看上去也并没有显的特别宽，可以接受，
手机运行很流畅，软件打开速度很快，就是耗电挺快，这
应该是系统的原因，期待后续的更新，相机不错，夜拍不
错，不过画质偏白，需要后续优化，总体还是不错的apple",5,
12082370850,红色很惊艳 玻璃后盖的红色比金属质地的7红色更亮丽 红黑搭配也比红白搭配好看 买的第二个8p了 红色很特别 白皮肤女生拿着更衬肤色 自己贴了后玻璃膜 这回要好好爱护 个人觉得8p比x好用,5,
12142789577,用了一天使用起来感觉非常好。系统简洁运行速度飞快，第一次用苹果手机，就被深深的吸引了，后面白色玻璃材质外观大气。一个上午~聊个不停，三个小时耗电量不超过百分之十。总体感觉很好。,5,
11782143903,到手之后用了一天才评价，手机是真心喜欢。外观太好看了。玻璃后背，不同意前代，摸上去就感觉不同。A11处理器非常棒，吃鸡王者最高配模式不掉帧。相机也很好用，我就喜欢还原度高的图片。安卓手机还原度太差都不像样了。自拍都美颜。非常喜欢好评！！！,5,
11315158915,做工不错，样子好看，很大气，很喜欢，手感观感不错，性能强，运行流畅，反应灵敏，速度快，好用，宝贝质量无问题，没有拆封的痕迹，是正品，售后有保障，价格划算没有让我失望，用了一下，很流畅 全新机,5,
11889885067,手机的像素很高，拍照效果自然不用说是非常好的，拍出来的照片也非常有质感。手机续航能力也很强，一般能用一天，而且红色的外观设计也很漂亮。很喜欢。,5,
10955295987,新的金色很好看，比之前的金色和玫瑰金都要细腻，大屏iPhone的续航一如既往的给力，对于不习惯面容ID的人来说，这一代的iPhone是不二之选。,5,
11554147381,"外形，质量，系统的流畅性、稳定性、安全性、用户体验是任何一款安卓都不可以比的,而且问题非常少。不要看它的手机配置比安卓旗舰级低很多，但是它的系统的流畅性、稳定性远远比安卓手机的高。可以说IOS系统的优化比安卓好很多。有许多新功能是安卓手机所没有的",5,
10925094567,性价比高，喜欢苹果终于买上了，京东价保很给力，正品行货没问题，外观么么哒，无线充电很给力，系统很快,5,
12330970834,8p非常流畅，用了许多牌子的手机，还是喜欢果机的系统，不卡！金色也好看，做活动买的，5399！虽然比~贵100，但是好在能直接送到村！,5,
12116163604,用了5s，7p，苹果的手机用惯了，觉得简单，没有那么多软件要更新，也没那么多自己会下载的东西。这个8p是给老公用的，这个金色很好看，没那么土黄色。,5,
12451990919,一直用苹果手机，ios系统用着也方便，手机屏幕大小合适，手机运行速度也很快，游戏无压力，拍照也清晰！,5,
12502824952,用着还不错 还是挺喜欢苹果系统的 打游戏还可以 电量也耐用 拍照效果很喜欢,5,
11327699515,"显示效果)确确实不错,屏幕颜色浅黄对眼睛很好
运行速度)运行速度简直没得说了,各种超快反应灵敏
拍照效果)多个人像模式,照出的照片跟单反一样好
电池续航)我一直都是用来玩游戏的,玩吃鸡一停不
停能玩4个小时,够可以了
总结)总体来说非常满意,之前买苹果都是在官网订
购的,第一次在京东买苹果手机,满意",5,
12382228673,外观比我的se大气很多。手感不错，单手操作没那么方便，上一个se用了快2年了，没什么问题，也是在京东购买的，品质还是相信京东的，另外声明一下（我自己的手机我想用什么品牌就什么品牌的，别跟什么支持国产与爱国挂上关系，谁家的手机好用，让我用的愉快，体验好，就用谁家的，再说了，一个不懂得尊重别人的人，有什么资格来跟我谈爱国）。。,5,
12099000297,之前一直都用安卓机，这回买一台苹果试试，果然运行速度是一般手机无法比拟的&hellip;&hellip;非常流畅。64G内存刚好合适，红色特别版，看着高端大气。5.5寸屏，手感特别好。大爱苹果！,5,
11602235786,很喜欢这个手机，很大很有手感，个人觉得深空灰色比其他颜色要好看，速度很快，性能很好，很漂亮很喜欢，京东加油,5,
11393785464,运行速度真的不错，反应超快，苹果手机软件适配特别好。王者荣耀和刺激战场都开最高特效超级流畅，唯一的遗憾就是信号和续航都一般，不过这是苹果的通病。希望在这两块以后越做越好，补足短板。十分满分的话，我给九分！,5,
11925495880,屏幕完美，电池完美，我特意用了几天才来评价的，之前的6电池不怎么耐用了，这个手机完美，京东品质好，一直在京东购物。,5,
11559676242,用了两天，总体很满意，8p的原彩显示看起来很舒服。朋友看到这机器，都说这颜色很骚很好看。激活时11.3系统，直接升级到11.4，某些场景还是存在掉帧的情况，ios11的优化还是不太行，机器的配置没得说,5,
11626748391,手机很棒，特地用了几天来评价的，非常快，是正品，比实体店便宜好几百，反应很快，特别好用，而且京东很速度，第二天到货，非常好，手感很好，足够有分量。没有了耳机插孔，多了@，声音更大更清楚。在京东买比官网便宜了好多，颜色、系统都很棒，十分值得信赖！,5,
11708757321,一开箱就检查了盒子是不是完好 拆开手机吧也是检查手机外观情况 很好 没啥瑕疵 运行方面也很正常 红色版特别喜欢 高大尚的感觉 手感是真的很好 发票目前还没收到 希望能尽快收到发票,5,
11347845943,"真真的果粉，第三部苹果手机。淘汰了SE，果断入手8 plus,拆开包装看了，确实是全新的。做工很好，没有网上评价那样打开玻璃裂开的。买之前自己还担心。收到非常满意，银色的很漂亮啊，比金得好看太多啦。壳子套上保护好，玻璃的真心裸奔不起。",5,
11455697747,外观设计的跟6很像，多了一个摄像头，玫瑰金色的看起来很干净，苹果系统一直都很不错手机运行的很快，取消了耳机孔，直接从充电口接入了，算是改进吧,5,
12427993288,手机回来的保装的很好，要大力赞扬一下快递小哥速度快态度很好，手机很流畅，打游戏很方便看电视剧也很流畅，也不会有卡顿听音乐，音质也很好，说明耳机的质量，OK手机屏幕光亮亮泽与适应摄像效果。希望以后手机越来越方便省事起来也越来越实用。希望我以后也如此。,5,
11314176325,第一次在京东买电子产品，用了两天，没有毛病，其他买家说的有瑕疵，手机续航也挺不错的。充电完成，可以用一天半，手机拍照非常的好看。如果把手机音乐放大，会感觉立体的声音。,5,
11083283767,用了一段时间才来评论的，到现在没有任何问题，很好，反应速度特别快用了一段时间才来评论的，到现在没有任何问题，很好，反应速度特别快,5,
11297741146,很漂亮的一款手机，细节做工精致，各方面都不错，拍照比我的上部手机好太多，震动触感非常棒，性能彪悍，玩吃鸡刚刚的，验证过是正品新机，很有质感的一部手机，目前发现IOS11还不会显示来电归属地，要看第三方来弥补，还有电池续航一般，待机倒很给力，京东快递包裹有点简陋,5,
12104073119,稳定流畅，A11还是秒天秒地，除了自家的A12以及A12X，日常体验没有区别，况且刘海屏太丑，这个就非常完美了，经典耐看,5,
11352309967,京东买的第二个水果机。真的很棒、第一个是当年的4S，现在用妹夫的7、喜欢X。最终选择8P是因为性价比昨天上午八点下单优惠*元。果断选择了。今天中午到手。很开心。,5,
11543062772,外观摸起来很舒服，红色是偏暗的有点酒红色系统非常流畅，到时候是11.3升级到11.4，价格，很实惠，5399入手，期待进一步的使用。估计能够用到三年以上。,5,
12465682030,用了5天 玩起来非常流畅 没什么问题 我经常打游戏 充满电能从早上玩到晚上,5,
11285056896,手机收到两天了，想用一下再来评价，反应很快，查了一下是正品，后面玻璃的很好看，颜色也很喜欢。,5,
10932238070,手机很好，不愧是苹果8棒棒的。从4一直到8虽然外观没有多大的变化，但是速度还是依然的那么快。尤其是手机背面手感特别棒，有真实感，京东自营有保障，希望越做越好！,5,
11444847945,超级棒 一大早就收到了 包装也不错 开箱验机没什么大问题 做工也很好 屏幕的显示效果很不错 和之前用的手机相比 效果更好 不是第一次用iOS系统 所以用起来也没什么不方便不熟悉 操作十分流畅 挺好的 无线充电也挺快 微微有点发热 应该属于正常的现象 各方面体验都不错 相机相比之下提升不少 物有所值噢,5,
12400154220,我这#丝同学没有用过这么好的手机，这手机比他的诺基亚好很多，不愧是iPhone，唯一的缺点是，太好看了。品控也很好！,5,
11200992186,差了，是正品，没问题，京东速度很快，ios的系统的确比安卓流畅，用了一天，感觉待机还凑合，轻度使用一天,5,
11565725415,"简单归纳一下iPhone8的优缺点。
推荐购买指数：4颗星
亮点：指纹解锁速度很快；支持IP67级别的防尘防水；Taptic Engine加压力触控的使用体验非常棒；A11芯片制程进化，性能提增70%；大型3d游戏流畅运行，手机发热较少；拍照效果一流，尤其是自动HDR效果和色彩的表现；电池续航时间比7一定的提升；屏幕素质非常好
不足：除了背部是玻璃材质，外观和iPhone 7 几乎没有差别；随机送的充电插头依然是5v1a的规格，想体验快充效果需要额外购买快充头哦
京东不错！",5,
11279507740,速度超级快&hellip;&hellip;做工很好，资深果粉很喜欢&hellip;&hellip;8p和x速度几乎差不多，京东活动给力！,5,
10920800221,帮朋友买的 京东自营 绝对靠谱 十一月二号下午下单 三号上午到货 机子很不错 后续有待体验 也并没有传说的电池鼓包,5,
10964834986,双11活动减1000入手的。金色很漂亮，比i7的土豪金好看太多，接近粉色，女生会很喜欢！试用了一天，感觉还不错。送货很快，凌晨下的单，傍晚就到了，给京东小哥们5颗星！,5,
11304506649,拆开的一刻可以说很惊艳，纯黑的机身，逼格略高啊，哈哈，手感非常棒，运行速度也非常流畅，比我的小6强多了，我的果6喇叭挂掉了一个，耳机插孔也插不底了，静音键也失灵了，直接换了8p，玩游戏真的爽啊，,5,
11296282767,新手机很好用，目前没有发现问题。相信京东自营的品质保证。电池续航和屏幕清晰度都很不错。第一次用苹果手机，还比较适应，上班以来自己买的手机，很开心。会好好保护它。,5,
11128541177,快递小哥一百个赞，送到6楼给我的，今天就我在家，娃睡觉，感谢小哥理解。手机没话说，新年礼物，我好开心！我觉得并没有网络说的那么重，大气上档次，屏幕看着大也舒服。,5,
10908187871,包装嘎嘎新。送件小哥也非常好。京东购物就是舒心。买电器还得上京东买，我是在自营店买的。还是自营店放心啊。希望不要爆炸?。我买的256g，以前用的是6p16g。内存内存内存啊。这次果断256。,5,
11857639156,送给男朋友得，很喜欢。很好得颜色好骚啊。弄得我都好喜欢。早知道等红色得也买红色的了。抓狂,5,
12484938434,颜色比我预想的还要好，虽然玻璃旁边有一点点小缺口，但质感还是很好，非常霸气的一款手机，值得拥有，不管屏幕还是内存都高大上，苹果的音质就更不用说了，一个字好!,5,
11875878783,物流很快 ，和逛街买东西一样，今晚下单，第二天上午就上手了，很是不错 ，手感很好，电脑上查了，是正品非常感谢京东，希望系统不会有问题,5,
10866399639,5s用了4.5年！一直没让我失望！至今仍然非常流畅！苹果的产品还是值得信赖的。换代了！8的手感比较重！做工精致！一下不太适应！很好用！,5,
10837027281,"没有犹豫，直接下单！是比较可靠的！
快点小哥的服务也超级赞！还帮我提东西&hellip;&hellip;哈哈
说偏了，手机真心好用！在它之前买了&hellip;&hellip;用了一个月！我给**了！还是喜欢用苹果！不知道为什么，就是喜欢！之前一直用6的的！好用，速度快！手感好！我买的超大内存的，赞",5,
11971078228,十一抢到不容易，貌似货很少。犹豫了很久，最终选择了性价比更好的8P，总体而言比我的苹果6升级了很大，屏幕大了，电池大了，速度快了，容量大了，外放音质更好了，摄像头也是我想要的，突然发现苹果原装的耳机线音质提升了很多，声场大了很多，低音也加强了。这个耳机应该值得200块钱了,5,
12443371581,宝贝收到了很喜欢，和想象中的一样，第一次在网上购买手机。都挺好的，点个赞。,5,
12156503244,京东搞活动买的 很优惠 送货速度很快 隔天就收到了！红色好漂亮的 手感不错 运行速度快 大大的满意！,5,
12258431066,刚拿到手机，外观很漂亮，没有评论里说的边缝大，有灰尘到现象，目前比较满意，还没开机，用过以后再做评论，支持京东,5,
10882827318,手机到手，深空灰色很低调内敛，没有网上说的那样的问题，好用，第一次在京东买手机,5,
11099436246,"第二件苹果，用惯了iOS，真得很难换回去安卓了。首先，当时在8和8p之间纠结，完了还是决定换个p,氮素说真的，对于本小姐的爪子来说，plus真得大了一点啊，最后一个指关节根本弯不过去 当然啦这不是苹果本身的问题，是我的手指头太短，如果是南方的小个子姑娘可以考虑一下我的建议。然而8p的后置相机好像配置要比8高一些，这是决定还是选大的的一个原因。夸一下人像模式，我有一台数码相机的，但是出门带着也挺麻烦，脖子上超级重，有了8p可以躲个懒啦 继续夸，朋友超级喜欢人像模式的摄影室灯光，拍出来超美，景深真的很棒。另外讲一下，京东的快递速度也是很不错啦，在这么一个西南小县城都能在第二天到达，必须夸奖一下啦。另外说一下本小姐的白日梦，我还以为配置的AirPods，结果被嘲笑了，充电口变耳机插孔，充电不能听歌了。再有，我是6000拿到的，看到大家抢的比我都便宜，哎呀，运气不好，赶着要用也就无所谓了。***专卖店低一块钱，但是居然要靠抢，抢了几次都还没抢到，必须说京东调价的速度真得是很跟得上趟儿啊。京东给力32个赞京东给力32个赞京东给力32个赞京东给力32个赞京东给力32个赞京东给力32个赞京东给力32个赞京东给力32个赞京东给力32个赞",5,
12408093419,使用一段时间后的反馈：流畅度就不用说了，拍人相模式杠杠的，续航方面我就想到放在角落已久的充电宝了,5,
12456520791,不喜欢留海屏，所以选择了，手机外观很漂亮，做工精致，性能很强大，尤其照相很满意。现在买性价比较高。,5,
12495655535,手机有点重，黑色很好看，显得小。运行很流畅，系统很安全，很喜欢屏幕色彩，总的来说满意。,5,
12461950590,"过年回家个个都拿着手机玩吃鸡游戏，自己也想下载玩玩，可手机总提醒内存不足，无法下载来玩，且之前就想换了。换了这款手机，用了几天，玩游戏挺溜的。（图4是我家人玩的，他说他的i6玩着会卡）
物流给力，晚上下的单，隔天中午就收到了，有些小激动。用的是之前icloud账号，同步照片 信息 电话等等就可以了，很方便&hellip;
第一次在京东买手机，之前在官网查还要&yen;5999呢！在京东买还少花一千几百的，而且我是开通白条买的，新用户有三期的免息券，算来每期还款一千几百就行了。",5,
12385959046,外观很好看，没有磕碰，运行速度也很快，今天刚到就测试了一下，京东物流还是很快的，一直在京东买手机，买的第三个了，还是苹果用的省心，又用回苹果了，话说这会儿买很赚啊，便宜了这么多,5,
10839679826,纠结了很久终于入了一台！ 看很多评论说电话有电流声 home键歪 缝隙大 数码格也有很多 还有花屏什么。 搞得我都不敢在京东下单了 不过还是入了一台。 用着挺好的 没有这些问题出现 而且正品！ 反应快 打王者一点都不卡 充电也很快 屏幕大 手感也很好。 特别是像素！感觉和单反有得一拼了 很棒！,5,
11460227425,比iPhone 7性能要好很多，续航时间也要比4.7寸的i7长很多，应该是电池大的原因吧！性比价也还行！,5,
12084305648,5399秒杀抢的，虽然不是历史最~，但也差不多了，不想等到双十一了，手感很好屏幕颜色也很好，很满意。,5,
11647915126,手机颜色很喜欢，就看上了红色，很喜欢，目前用着很顺畅，期待可以用很久，对苹果还是很信赖的，用的好以后还会再换苹果,5,
11819809319,很好，运行就是流畅，不得不说苹果系统很好用，不卡顿，电池续航时间也还行，使用体验很好，很不错，好用得很,5,
11557324546,用了两天感觉各方面都挺好的，之前很怕发生差评里的事情，但真的各方面都挺好的，之前以为真不靠谱，后来看个蚊香液的评论都那么多差评，也就见怪不怪了，京东还是值得信赖的,5,
11709209858,电量很足，内存很大，运行很快，手感很好，就是没有透明手机壳，连膜都没有，还是要马上买膜不然害怕摔了就凉了，其他可以说很好了，毕竟苹果啊，快递也很好，验货才签收的,5,
10926404303,昨天早上好不容易抢到银色256G，非常激动的说！下午就收到了！京东自营的物流速度真的好快！拿到后上了各个网站查验，机子是正品！电池感觉还是比较耐刚！但有些时候信号不好！,5,
11353338420,银白色特别漂亮，透亮透亮的，电池续航也很不错，用了两个多月了，暂时没有什么问题。,5,
11383470869,手机收到之后使用了一段时间才来评价的，确实不错，手机运行很流畅，双摄拍照很清晰，晚上拍照效果也很好，续航能力很满意，我没事的时候喜欢玩游戏，基本上一天一充，还是很不错的。对比iPhonex我感觉还是这款手机性价比要高一点。京东自营送货速度超快，配送员态度很好，京东自营值得信赖。,5,
11029091833,自从用了苹果手机就换不回安卓系统的了，爱上了苹果系统，不得不说iphone8P的跑速真的很快！前后都是玻璃屏，很漂亮，虽然用的时候格外小心。拿在手里很有质感。双十一抢到的，很划算，还会一直支持苹果手机。,5,
12342019283,家里大人小孩的东西都是在京东买，信赖京东！给婆婆买的，很喜欢。8的手感不错。拿着很有厚实感。屏幕也可以，适合老人用,5,
12437634854,手机用了有十几天了，很好用，在京东第三次买手机，还是很不错的！打游戏特别适合，外观没话说,5,
11300700284,很给力，不错，第一个苹果手机，希望会长时间使用，用够了安卓机，想换个系统，相信京东自营，应该会很给力，官网也查询了没问题。,5,
11531465425,一直用三星手机，用习惯了，纠结了很久是买苹果还是继续三星，第一次用苹果，很满意，像素，外形，手感，运行速度，都很满意，其实三星也不错，就是用久了确实容易卡机，很满意的购物，一直相信京东的电子产品，对于我这种电子外行来说，手机也一直在京东买是最放心的，支持京东购物,5,
11358659688,商品很好，玩吃鸡比6s快多了，没有对比就没有伤害，电子产品永远是新出的好。,5,
12302306022,查验过，是正品。手机非常漂亮，京东还是一如既往的快，256G一步到位，老婆很喜欢，只不过钱是花花的流啊，不过老婆喜欢就好了，其他什么的，不重要了。,5,
10804613362,第一次买苹果产品  感觉还可以  我感觉不卡就行  苹果不卡  很滑  很好用,5,
11351149585,深空灰真的很好看，以为会很沉，到手感觉还好，续航还挺好的，不玩游戏，普通刷刷网页啥的，一天一半电足够了，希望以后不要像6s一样，出现电池问题，暂时感觉还可以,5,
12425887304,很喜欢的，本来是要在~买的，但是好几天没发货就推掉了，还是选择在京东购买，很喜欢黑色的，手感很好，画质也很清晰。喜欢喜欢?,5,
11056229075,手机很完美正品机拍照效果给力特别是人像双镜头虚化效果可以媲美低端单反了哈哈音信号还可以系统超流畅丝滑般感觉续航可以国行正版未激活玩游戏一点也不卡非常流畅，款式是收官之作，运行速度飞快电池也很强大，试了一下通话没有杂音像素非常清晰游戏不卡顿网速也可以真心划算发货很快,5,
